Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
45	278331	33868	10	312199	599	82	1	18.5942	0.130672	0.991451	969.134	1	82	0	951
46	2061026	4201	38	2065227	46	1	0	0.463768	0	0.990539	21.6522	0	1	0	21
47	55926	3783	16	59709	336	203	9	48.8928	1.37266	0.959487	554.053	9	203	0	506
48	440501	31836	597	472337	530	41	42	9.76522	10.9468	0.983359	626.411	42	41	0	608
49	2513616	18043	19	2531659	2355	38	0	9.87536	0	0.926732	60.0217	0	38	0	50
50	20107	21382	26	41489	617	452	15	105.557	3.70659	0.986063	3495.86	15	452	0	3389
51	9062	37147	1661	46209	1419	645	788	148.141	169.974	0.96043	4050.89	788	645	0	3738
52	530793	143919	27	674712	101	5	2	1.22995	0.450696	0.999569	1841.67	2	5	0	1840
53	4322579	1672	1242	4324251	376	5	11	0.628019	1.64005	0.864392	8.74438	11	5	0	7
54	33499	132777	180	166276	94	24	43	5.48696	12.0986	0.998296	5386.59	43	24	0	5369
55	1433	70371	29	71804	1110	380	12	84.9729	3.72353	0.993205	5828.21	12	380	0	5744
56	189553	390551	435	580104	62	2	21	0.168116	3.20629	0.999616	4863.85	21	2	0	4861
57	12654	93645	13	106299	102	30	3	5.82415	0.589232	0.999505	5852.34	3	30	0	5846
58	460249	3528	54	463777	45	0	6	0	1.22807	0.990306	70.7241	6	0	0	70
59	144493	2617	1448	147110	11	2	380	0.553623	79.5118	0.816701	239.274	380	2	0	168
60	1067449	6590	774	1074039	174	6	29	1.10242	7.34301	0.925037	60.8748	29	6	0	50
61	4321	1225	115	5546	399	1555	480	349.49	104.853	0.821422	1205.37	480	1555	0	775
62	3027239	2649	12	3029888	94	0	0	0	0	1	7	0	0	0	7
63	4163	15545	1766	19708	185	181	1745	42.0135	368.657	0.93804	3605.66	1745	181	0	3201
64	722535	74431	114	796966	16	0	10	0	2.76649	0.998191	854.259	10	0	0	852
65	4906261	1131	2939	4907392	37	1	31	0.347826	4.91591	0.561426	6.35532	31	1	0	2
66	4249751	29017	393	4278768	38	1	8	0.0434783	2.72051	0.978521	71.5217	8	1	0	69
67	2340208	19118	32	2359326	68	0	0	0	0	1	83	0	0	0	83
68	1341859	1205	77	1343064	11	0	2	0	0.194797	0.990885	11.931	2	0	0	11
69	81715	3924	1886	85639	206	75	793	16.7749	178.309	0.790419	501.615	793	75	0	312
70	4930	9188	1633	14118	204	237	2049	49.5826	434.267	0.909388	2897.87	2049	237	0	2429
71	513074	5554	104	518628	14	1	7	0.0434783	0.650938	0.996531	110.367	7	1	0	110
72	6624	7792	346	14416	158	311	664	70.2821	142.912	0.968665	3534.07	664	311	0	3321
73	7986	5982	1063	13968	41	75	1750	20.4271	376.881	0.910981	2446.99	1750	75	0	2073
74	49391	11945	22	61336	962	536	13	112.322	2.14519	0.966354	1514.66	13	536	0	1405
75	80830	158162	635	238992	387	38	90	8.65217	21.098	0.996596	4583.99	90	38	0	4553
76	3854441	30549	174	3884990	104	2	0	0.286957	0	0.998169	69.1522	0	2	0	69
77	418726	2555	17	421281	18	1	3	0.507246	0.401089	0.993837	72.6807	3	1	0	72
78	55457	62751	142	118208	51	11	50	1.84734	10.8348	0.998292	4021.82	50	11	0	4010
79	741300	9146	107	750446	721	46	7	9.81643	1.049	0.958347	118.543	7	46	0	108
80	2045	151170	16	153215	27	6	2	1.00483	0.324864	0.999902	6347.84	2	6	0	6347
81	3529238	29505	321	3558743	46	0	5	0	1.30792	0.987699	59.3448	5	0	0	58
82	1676	9869	190	11545	118	259	456	60.6319	96.7653	0.984057	5067.47	456	259	0	4915
83	77768	100870	116	178638	105	20	16	4.8628	2.56564	0.999157	4245.03	16	20	0	4239
84	1884378	102544	14	1986922	1689	42	1	9.68406	0.0344828	0.991019	478.43	1	42	0	470
85	70712	5199	403	75911	2715	1053	159	228.852	33.3315	0.767628	525.71	159	1053	0	281
86	8149	1068	93	9217	12	45	370	8.69855	80.755	0.952231	1020.97	370	45	0	933
87	16446	40988	383	57434	2591	1010	155	228.209	35.7495	0.968385	3827.33	155	1010	0	3569
88	17860	9335	50	27195	11	5	74	1.0087	12.98	0.997253	2801.73	74	5	0	2788
89	13271	111453	33	124724	17	3	7	0.536232	1.36237	0.999832	5946.58	7	3	0	5945
90	287773	9100	72	296873	14	0	11	0	1.59831	0.997052	302.931	11	0	0	302
91	255805	3462	133	259267	629	110	21	25.0213	3.78463	0.891296	122.206	21	110	0	89
92	35674	12388	1656	48062	115	82	1061	20.6522	235.274	0.928057	1942.03	1061	82	0	1692
93	1262	21713	18	22975	967	963	20	220.398	4.53237	0.979765	4942.72	20	963	0	4729
94	54314	4694	1660	59008	14	12	916	2.49855	198.35	0.857533	774.681	916	12	0	581
95	7788	111469	13	119257	1326	330	5	78.1159	2.00242	0.99387	5809.25	5	330	0	5726
96	400538	1591	16	402129	2842	165	0	28.0705	0	0.715163	45.0652	0	165	0	26
97	2178	214596	2368	216774	879	98	337	22.3159	70.9159	0.991585	5876.79	337	98	0	5782
98	15975	4537	10	20512	134	231	13	52.5208	2.79068	0.986176	1791.77	13	231	0	1739
99	7583	263179	1442	270762	537	57	151	12.0966	33.6213	0.996064	6127.4	151	57	0	6082
100	100774	11312	22	112086	29	13	10	3.22222	1.75983	0.997474	952.195	10	13	0	947
1	9467	3228	1198	12695	34	50	2088	11.9565	459.402	0.845305	1668.35	2088	50	0	1197
2	6959	27949	21	34908	80	75	21	16.7343	4.46582	0.99816	5370.3	21	75	0	5349
3	2885457	1399	873	2886856	49	0	13	0	1.89716	0.746142	4.06897	13	0	0	3
4	27503	156011	524	183514	13	1	94	0.414493	21.8106	0.997821	5676.27	94	1	0	5652
5	2845	72381	603	75226	15	4	241	0.753623	53.5547	0.99501	6060.64	241	4	0	6006
6	107552	82948	387	190500	88	12	65	2.04058	13.1639	0.99752	3328.88	65	12	0	3316
7	1888162	13099	18	1901261	57	1	0	0.0434783	0	0.999645	54.0217	0	1	0	54
8	976985	35953	204	1012938	25	3	10	0.360386	1.88143	0.996505	346.196	10	3	0	344
9	581285	9038	1753	590323	1661	121	135	26.886	26.8566	0.85243	182.082	135	121	0	127
10	2215187	375451	44	2590638	1883	23	1	6.02415	0.0998185	0.997915	1301.68	1	23	0	1294
11	217691	64923	760	282614	36	3	94	0.573913	19.4204	0.994363	1968.93	94	3	0	1950
12	954133	2267	2482	956400	420	17	109	3.90821	24.0073	0.688058	47.3981	109	17	0	24
13	26941	193009	144	219950	1509	201	21	42.0879	5.66183	0.996116	5597.82	21	201	0	5553
14	304127	5117	122	309244	34	7	24	1.58068	5.23291	0.978877	171.246	24	7	0	164
15	42877	126009	59	168886	81	16	6	4.15266	1.55535	0.999479	5186.75	6	16	0	5181
16	216702	173524	18	390226	58	4	1	1.23092	0.290381	0.999804	3606.35	1	4	0	3605
17	36386	1151	196	37537	569	489	194	109.734	40.0224	0.743007	279.349	194	489	0	137
18	1062	38447	16	39509	656	444	12	106.696	1.78826	0.991612	5736.69	12	444	0	5631
19	13123	139304	319	152427	40	8	63	2.24831	12.9014	0.998615	5920.2	63	8	0	5906
20	1401	194247	2180	195648	66	10	315	2.69952	66.0696	0.993617	5966.91	315	10	0	5897
21	3962672	106096	2906	4068768	192	3	35	0.825121	7.26316	0.983938	274.999	35	3	0	269
22	3128235	1605	14	3129840	172	2	0	0.479227	0	0.955541	4.78261	0	2	0	4
23	2807970	4445	84	2812415	12	0	1	0	0.0344828	0.998717	15.0172	1	0	0	15
24	3179133	2916	1155	3182049	26	0	14	0	2.34362	0.925797	17.5172	14	0	0	16
25	23211	2919	342	26130	91	128	474	29.5585	102.676	0.927991	973.771	474	128	0	834
26	2190	47363	578	49553	148	80	340	18.5585	72.7683	0.991577	5797.07	340	80	0	5703
27	1711613	71963	1557	1783576	1417	33	48	8.76329	12.1857	0.972217	384.061	48	33	0	363
28	14978	4347	24	19325	26	51	41	11.887	9.29885	0.994648	1951.11	41	51	0	1929
29	1346535	213686	2882	1560221	99	1	65	0.162319	13.2365	0.993915	1226.67	65	1	0	1213
30	1843925	8780	151	1852705	138	2	5	0.446377	1.53902	0.971939	37.6057	5	2	0	36
31	261102	291388	16	552490	12	1	2	0.198068	0.407139	0.999921	3965.12	2	1	0	3963
32	67826	460337	11	528163	210	8	0	1.22705	0	0.999908	5863.74	0	8	0	5863
33	2534600	4907	77	2539507	118	1	0	0.502415	0	0.987361	17.5652	0	1	0	17
34	91315	111097	27	202412	1406	228	2	52.0213	0.433757	0.994113	3942.67	2	228	0	3884
35	2218291	3375	199	2221666	258	5	7	1.04638	1.65033	0.930693	19.9333	7	5	0	18
36	5187	1167	11	6354	158	767	51	178.46	10.5172	0.938346	1381.82	51	767	0	1197
37	147947	303578	2248	451525	1686	98	146	24.8203	33.1422	0.993502	4534.89	146	98	0	4475
38	319664	50980	23	370644	105	8	0	1.85894	0	0.999333	1230.04	0	8	0	1228
39	8567	16943	11	25510	2076	1684	6	391.457	1.44404	0.944875	3169.58	6	1684	0	2790
40	2165	2202	54	4367	36	235	349	53.2715	71.2462	0.981391	3401.46	349	235	0	3283
41	790981	393650	70	1184631	56	5	1	0.45314	0.130672	0.999903	2818.31	1	5	0	2818
42	1444	410300	23	411744	1161	86	0	19.8068	0	0.998614	6307.09	0	86	0	6289
43	10536	31827	132	42363	2215	1200	94	269.211	20.2722	0.966584	3907.34	94	1200	0	3630
44	307180	17073	59	324253	146	17	10	3.62995	2.25408	0.993639	449.834	10	17	0	445
45	278331	33868	10	312199	599	87	1	17.8908	0.160315	0.991693	961.978	1	87	0	943
46	2061026	4201	38	2065227	46	2	0	0.275362	0	0.994252	21.1522	0	2	0	21
47	55926	3783	16	59709	336	239	17	54.8831	3.63037	0.956664	608.446	17	239	0	551
48	440501	31836	597	472337	530	44	47	8.34686	8.72353	0.986526	635.089	47	44	0	616
49	2513616	18043	19	2531659	2355	47	0	10.5527	0	0.921799	60.1304	0	47	0	51
50	20107	21382	26	41489	617	459	16	108.535	3.90865	0.985793	3530.04	16	459	0	3418
51	9062	37147	1661	46209	1419	632	769	143.85	172.173	0.960674	4058.78	769	632	0	3754
52	530793	143919	27	674712	101	8	0	1.71111	0	0.999606	1917.2	0	8	0	1916
53	4322579	1672	1242	4324251	376	3	6	0.813527	1.15124	0.816055	5.42954	6	3	0	3
54	33499	132777	180	166276	94	25	26	5.52271	4.43134	0.999091	5407.09	26	25	0	5397
55	1433	70371	29	71804	1110	383	9	86.9758	1.25832	0.993208	5757.53	9	383	0	5674
56	189553	390551	435	580104	62	2	28	0.209662	6.75499	0.999195	4806.76	28	2	0	4800
57	12654	93645	13	106299	102	34	4	7.82995	0.811857	0.999341	5932.89	4	34	0	5925
58	460249	3528	54	463777	45	6	6	1.02415	1.30974	0.985104	79.4535	6	6	0	78
59	144493	2617	1448	147110	11	1	395	0.394203	85.5148	0.810041	247.67	395	1	0	162
60	1067449	6590	774	1074039	174	12	43	2.79324	9.8415	0.895062	63.7534	43	12	0	53
61	4321	1225	115	5546	399	1543	472	346.853	98.761	0.81292	1126.99	472	1543	0	693
62	3027239	2649	12	3029888	94	2	0	0.168116	0	0.991829	9.08696	0	2	0	9
63	4163	15545	1766	19708	185	167	1789	40.657	390.87	0.936574	3706.78	1789	167	0	3295
64	722535	74431	114	796966	16	1	5	0.486957	0.944949	0.999092	818.16	5	1	0	817
65	4906261	1131	2939	4907392	37	1	27	0.0850242	5.10042	0.568296	6.40555	27	1	0	1
66	4249751	29017	393	4278768	38	0	1	0	0.372656	0.996857	66.2414	1	0	0	66
67	2340208	19118	32	2359326	68	0	1	0	0.0344828	0.999717	68.0172	1	0	0	68
68	1341859	1205	77	1343064	11	0	3	0	0.402904	0.977143	9.82759	3	0	0	9
69	81715	3924	1886	85639	206	103	793	21.1072	168.736	0.820098	567.552	793	103	0	361
70	4930	9188	1633	14118	204	239	2103	57.2106	448.437	0.903552	2837.82	2103	239	0	2343
71	513074	5554	104	518628	14	3	9	0.285024	1.43799	0.989791	90.9625	9	3	0	89
72	6624	7792	346	14416	158	304	682	75.3942	148.437	0.965985	3412.41	682	304	0	3182
73	7986	5982	1063	13968	41	59	1732	13.7285	371.354	0.915428	2505.18	1732	59	0	2110
74	49391	11945	22	61336	962	529	14	125.243	2.60133	0.962303	1511.22	14	529	0	1386
75	80830	158162	635	238992	387	42	99	8.89565	22.588	0.996481	4701.4	99	42	0	4674
76	3854441	30549	174	3884990	104	2	4	0.360386	1.03509	0.988995	66.9715	4	2	0	66
77	418726	2555	17	421281	18	5	3	1.60676	0.327889	0.98738	70.7594	3	5	0	69
78	55457	62751	142	118208	51	13	46	3.40676	10.2644	0.99818	3976.05	46	13	0	3961
79	741300	9146	107	750446	721	44	4	10.4048	0.759226	0.960372	127.087	4	44	0	118
80	2045	151170	16	153215	27	4	6	0.871498	1.36419	0.999817	6258.54	6	4	0	6256
81	3529238	29505	321	3558743	46	0	6	0	1.82335	0.988556	88.931	6	0	0	87
82	1676	9869	190	11545	118	257	447	62.6251	92.1107	0.984267	5026.14	447	257	0	4873
83	77768	100870	116	178638	105	13	17	2.96812	3.30732	0.999247	4193.86	17	13	0	4187
84	1884378	102544	14	1986922	1689	36	1	6.81739	0.266788	0.993394	478.242	1	36	0	472
85	70712	5199	403	75911	2715	998	159	215.932	31.8221	0.757645	476.865	159	998	0	250
86	8149	1068	93	9217	12	38	391	8.78937	79.931	0.952752	1023.42	391	38	0	931
87	16446	40988	383	57434	2591	1021	153	233.537	34.2529	0.968328	3868.68	153	1021	0	3604
88	17860	9335	50	27195	11	13	63	2.1256	14.8155	0.996734	2821.4	63	13	0	2806
89	13271	111453	33	124724	17	4	11	1.61449	3.39322	0.99956	5928.77	11	4	0	5924
90	287773	9100	72	296873	14	3	11	1.25024	1.58742	0.995115	294.511	11	3	0	292
91	255805	3462	133	259267	629	94	16	18.6338	3.37326	0.910664	113.985	16	94	0	94
92	35674	12388	1656	48062	115	71	995	15.2493	217.713	0.934236	1940.86	995	71	0	1704
93	1262	21713	18	22975	967	976	20	220.308	3.88869	0.979471	4852.52	20	976	0	4634
94	54314	4694	1660	59008	14	3	1009	0.437681	223.635	0.836248	751.739	1009	3	0	525
95	7788	111469	13	119257	1326	306	0	66.8232	0	0.994911	5797.13	0	306	0	5735
96	400538	1591	16	402129	2842	176	0	27.4947	0	0.579034	30.3696	0	176	0	12
97	2178	214596	2368	216774	879	104	306	22.0077	68.9583	0.991784	5869.46	306	104	0	5778
98	15975	4537	10	20512	134	229	20	55.801	4.09256	0.985	1796.54	20	229	0	1738
99	7583	263179	1442	270762	537	60	130	14.4841	28.7919	0.996318	6103.86	130	60	0	6054
100	100774	11312	22	112086	29	13	11	2.38744	2.33152	0.997253	857.65	11	13	0	854
1	9467	3228	1198	12695	34	51	2073	9.55169	449.271	0.851065	1689.14	2073	51	0	1221
2	6959	27949	21	34908	80	70	23	16.0841	4.17665	0.998245	5373.3	23	70	0	5352
3	2885457	1399	873	2886856	49	0	16	0	4.2565	0.736697	8.7931	16	0	0	5
4	27503	156011	524	183514	13	3	82	0.999034	16.9062	0.99824	5617.66	82	3	0	5600
5	2845	72381	603	75226	15	3	213	0.285024	46.6279	0.99565	6015.67	213	3	0	5972
6	107552	82948	387	190500	88	10	85	2.45604	17.1863	0.996837	3377.87	85	10	0	3359
7	1888162	13099	18	1901261	57	2	0	0.168116	0	0.998971	72.087	0	2	0	72
8	976985	35953	204	1012938	25	1	7	0.29372	2.25832	0.995826	333.295	7	1	0	331
9	581285	9038	1753	590323	1661	116	107	27.1836	20.6897	0.845187	152.516	107	116	0	107
10	2215187	375451	44	2590638	1883	37	2	8.06957	0.489413	0.997014	1284.46	2	37	0	1275
11	217691	64923	760	282614	36	4	115	0.836715	22.2874	0.993639	2014.76	115	4	0	1989
12	954133	2267	2482	956400	420	13	109	2.00386	24.1464	0.686904	44.6687	109	13	0	17
13	26941	193009	144	219950	1509	199	22	41.0386	5.0859	0.996236	5567.9	22	199	0	5525
14	304127	5117	122	309244	34	8	19	1.20676	3.86449	0.983674	164.738	19	8	0	160
15	42877	126009	59	168886	81	13	16	2.64251	2.42408	0.99951	5147.87	16	13	0	5143
16	216702	173524	18	390226	58	4	1	0.771981	0.0344828	0.999898	3529.47	1	4	0	3529
17	36386	1151	196	37537	569	527	195	116.731	40.8131	0.750813	302.49	195	527	0	153
18	1062	38447	16	39509	656	456	6	108.428	1.65759	0.991557	5781.65	6	456	0	5678
19	13123	139304	319	152427	40	8	56	2.21063	13.9425	0.99853	5962.61	56	8	0	5948
20	1401	194247	2180	195648	66	8	283	2.04251	60.9262	0.994207	6029	283	8	0	5972
21	3962672	106096	2906	4068768	192	2	26	0.429952	5.6582	0.985539	231.478	26	2	0	225
22	3128235	1605	14	3129840	172	0	1	0	0.241984	0.882577	1.13793	1	0	0	1
23	2807970	4445	84	2812415	12	0	0	0	0	1	22	0	0	0	22
24	3179133	2916	1155	3182049	26	0	13	0	2.3654	0.909352	14.4483	13	0	0	13
25	23211	2919	342	26130	91	139	458	29.7623	93.8457	0.931894	959.19	458	139	0	841
26	2190	47363	578	49553	148	86	338	19.228	75.4446	0.99118	5738.9	338	86	0	5645
27	1711613	71963	1557	1783576	1417	31	27	6.52271	5.81488	0.984587	397.579	27	31	0	383
28	14978	4347	24	19325	26	44	45	9.17681	8.91833	0.995294	1919.19	45	44	0	1901
29	1346535	213686	2882	1560221	99	2	74	0.69372	18.0962	0.991614	1241.33	74	2	0	1224
30	1843925	8780	151	1852705	138	3	5	0.705314	0.650333	0.985004	44.9873	5	3	0	44
31	261102	291388	16	552490	12	0	0	0	0	1	4012	0	0	0	4012
32	67826	460337	11	528163	210	14	0	3.47536	0	0.999738	5854.02	0	14	0	5851
33	2534600	4907	77	2539507	118	0	0	0	0	1	24	0	0	0	24
34	91315	111097	27	202412	1406	219	5	50.4957	1.79008	0.994128	3966.81	5	219	0	3921
35	2218291	3375	199	2221666	258	4	5	1.28792	1.25953	0.94725	24.1162	5	4	0	21
36	5187	1167	11	6354	158	820	49	186.69	11.7665	0.931462	1307.54	49	820	0	1114
37	147947	303578	2248	451525	1686	112	148	25.9536	28.4513	0.993959	4527.49	148	112	0	4472
38	319664	50980	23	370644	105	9	3	2.33527	0.103448	0.999093	1199.73	3	9	0	1197
39	8567	16943	11	25510	2076	1647	11	366.24	2.49425	0.947276	3111.55	11	1647	0	2762
40	2165	2202	54	4367	36	255	370	63.2058	77.9147	0.979198	3432.74	370	255	0	3286
41	790981	393650	70	1184631	56	0	0	0	0	1	2725	0	0	0	2725
42	1444	410300	23	411744	1161	80	3	16.9768	0.447066	0.998767	6278.72	3	80	0	6261
43	10536	31827	132	42363	2215	1185	89	266.571	18.4537	0.967138	3906.65	89	1185	0	3631
44	307180	17073	59	324253	146	13	13	3.47536	2.80823	0.993404	470.38	13	13	0	465
45	278331	33868	10	312199	599	75	1	19.4068	0.353902	0.991157	991.615	1	75	0	971
46	2061026	4201	38	2065227	46	2	0	0.337198	0	0.992975	21.1957	0	2	0	21
47	55926	3783	16	59709	336	203	12	48.3024	2.31337	0.959688	563.299	12	203	0	510
48	440501	31836	597	472337	530	26	57	5.10725	13.6679	0.985087	662.764	57	26	0	644
49	2513616	18043	19	2531659	2355	31	0	6.07053	0	0.959991	67.2826	0	31	0	62
50	20107	21382	26	41489	617	438	14	95.686	2.63158	0.987905	3616.99	14	438	0	3522
51	9062	37147	1661	46209	1419	635	809	138.075	173.949	0.960722	4023.68	809	635	0	3723
52	530793	143919	27	674712	101	3	2	0.881159	0.134301	0.999754	1882.72	2	3	0	1882
53	4322579	1672	1242	4324251	376	3	9	0.655072	1.50212	0.593916	2.73088	9	3	0	1
54	33499	132777	180	166276	94	15	36	3.47053	5.4634	0.999157	5437.76	36	15	0	5429
55	1433	70371	29	71804	1110	403	12	93.8019	2.94071	0.992515	5753.35	12	403	0	5662
56	189553	390551	435	580104	62	2	25	0.595169	5.58923	0.999307	4887.03	25	2	0	4881
57	12654	93645	13	106299	102	31	2	7.36329	0.441016	0.999394	5766.18	2	31	0	5760
58	460249	3528	54	463777	45	2	6	0.286957	1.4144	0.988092	76.9438	6	2	0	75
59	144493	2617	1448	147110	11	1	401	0.29372	87.3962	0.810702	253.76	401	1	0	172
60	1067449	6590	774	1074039	174	10	30	3.28406	5.55596	0.912306	51.7984	30	10	0	43
61	4321	1225	115	5546	399	1527	466	348.373	108.543	0.820633	1208.6	466	1527	0	779
62	3027239	2649	12	3029888	94	0	0	0	0	1	14	0	0	0	14
63	4163	15545	1766	19708	185	187	1653	42.6473	358.597	0.939589	3610.75	1653	187	0	3219
64	722535	74431	114	796966	16	3	6	0.32657	0.527526	0.999479	842.45	6	3	0	842
65	4906261	1131	2939	4907392	37	0	27	0	6.3539	0.49751	6.7069	27	0	0	1
66	4249751	29017	393	4278768	38	0	5	0	0.836661	0.992643	63.5	5	0	0	63
67	2340208	19118	32	2359326	68	2	0	0.570048	0	0.997184	89.3478	0	2	0	89
68	1341859	1205	77	1343064	11	0	3	0	1.44707	0.928801	11.2759	3	0	0	10
69	81715	3924	1886	85639	206	80	821	20.1478	176.992	0.793939	514.255	821	80	0	327
70	4930	9188	1633	14118	204	252	2076	62.1845	449.917	0.906361	2956.09	2076	252	0	2449
71	513074	5554	104	518628	14	0	11	0	2.45796	0.987251	107.603	11	0	0	106
72	6624	7792	346	14416	158	291	696	66.1923	146.109	0.967336	3389.15	696	291	0	3178
73	7986	5982	1063	13968	41	62	1716	15.3469	367.14	0.915005	2473.63	1716	62	0	2119
74	49391	11945	22	61336	962	522	14	114.52	4.28373	0.963915	1472.7	14	522	0	1360
75	80830	158162	635	238992	387	40	71	9.05507	14.6316	0.997394	4670.35	71	40	0	4648
76	3854441	30549	174	3884990	104	2	0	0.855072	0	0.994079	63.7609	0	2	0	63
77	418726	2555	17	421281	18	1	1	0.263768	0.0344828	0.997105	46.8651	1	1	0	46
78	55457	62751	142	118208	51	5	45	1.87246	7.60738	0.998729	3994.69	45	5	0	3985
79	741300	9146	107	750446	721	52	1	11.4309	0.0998185	0.955945	116.378	1	52	0	104
80	2045	151170	16	153215	27	11	3	1.87633	0.23291	0.999849	6334.51	3	11	0	6332
81	3529238	29505	321	3558743	46	0	3	0	1.18693	0.991209	75.3793	3	0	0	74
82	1676	9869	190	11545	118	259	448	54.7507	90.3944	0.985055	4994.29	448	259	0	4850
83	77768	100870	116	178638	105	24	23	4.57585	5.21234	0.99882	4180.07	23	24	0	4168
84	1884378	102544	14	1986922	1689	29	0	4.68696	0	0.995443	454.065	0	29	0	450
85	70712	5199	403	75911	2715	997	186	213.143	38.8947	0.779274	534.346	186	997	0	299
86	8149	1068	93	9217	12	59	411	12.9101	86.3733	0.948858	1051	411	59	0	962
87	16446	40988	383	57434	2591	1018	166	228.845	31.3878	0.968795	3808.72	166	1018	0	3556
88	17860	9335	50	27195	11	12	84	2.88986	21.4846	0.995285	2815.59	84	12	0	2794
89	13271	111453	33	124724	17	2	7	0.241546	1.17725	0.999871	5921.89	7	2	0	5920
90	287773	9100	72	296873	14	1	12	0.0850242	3.90079	0.992054	278.837	12	1	0	275
91	255805	3462	133	259267	629	90	25	22.9797	4.79915	0.896544	124.945	25	90	0	101
92	35674	12388	1656	48062	115	60	1019	12.6744	211.901	0.931193	1790.99	1019	60	0	1571
93	1262	21713	18	22975	967	937	10	202.225	1.47368	0.982061	5030.49	10	937	0	4825
94	54314	4694	1660	59008	14	8	992	1.46473	208.393	0.850542	771.801	992	8	0	551
95	7788	111469	13	119257	1326	303	5	65.5971	0.682396	0.994856	5703.35	5	303	0	5630
96	400538	1591	16	402129	2842	170	2	27.2406	0.346642	0.704726	42.8778	2	170	0	24
97	2178	214596	2368	216774	879	101	320	26.9391	66.2982	0.991728	5913.34	320	101	0	5828
98	15975	4537	10	20512	134	232	22	54.7275	3.9752	0.985496	1820.75	22	232	0	1767
99	7583	263179	1442	270762	537	63	160	14.3382	32.248	0.995969	6038.12	160	63	0	5989
100	100774	11312	22	112086	29	11	10	2.82995	2.82517	0.996972	933.644	10	11	0	928
1	9467	3228	1198	12695	34	55	2110	13.3275	461.028	0.841375	1635.91	2110	55	0	1167
2	6959	27949	21	34908	80	65	18	13.8174	5.16455	0.998353	5452.99	18	65	0	5434
3	2885457	1399	873	2886856	49	1	9	0.0850242	1.84271	0.855468	7.28486	9	1	0	6
4	27503	156011	524	183514	13	0	78	0	15.0811	0.998535	5750.64	78	0	0	5736
5	2845	72381	603	75226	15	6	246	1.95845	53.9335	0.994836	6000.68	246	6	0	5946
6	107552	82948	387	190500	88	16	85	2.5401	17.4077	0.99672	3306.45	85	16	0	3287
7	1888162	13099	18	1901261	57	1	0	0.0434783	0	0.999709	66.0217	0	1	0	66
8	976985	35953	204	1012938	25	0	10	0	1.45312	0.997511	326.138	10	0	0	324
9	581285	9038	1753	590323	1661	97	120	20.7266	24.3624	0.856281	158.148	120	97	0	113
10	2215187	375451	44	2590638	1883	33	1	7.44444	0.503327	0.997196	1272.08	1	33	0	1264
11	217691	64923	760	282614	36	10	100	2.22705	21.8978	0.993342	1984.52	100	10	0	1957
12	954133	2267	2482	956400	420	21	127	4.93527	24.6806	0.648975	44.3771	127	21	0	14
13	26941	193009	144	219950	1509	194	22	43.715	4.56261	0.996114	5621.28	22	194	0	5574
14	304127	5117	122	309244	34	10	13	1.77391	3.04053	0.985723	173.751	13	10	0	169
15	42877	126009	59	168886	81	17	8	3.8087	1.1833	0.999545	5142.57	8	17	0	5138
16	216702	173524	18	390226	58	6	1	2.00386	0.160315	0.99972	3482.3	1	6	0	3480
17	36386	1151	196	37537	569	507	189	109.009	37.5021	0.750563	280.864	189	507	0	135
18	1062	38447	16	39509	656	434	8	95.2541	1.22081	0.99243	5647.07	8	434	0	5559
19	13123	139304	319	152427	40	7	59	2.2686	12.2426	0.998681	5945.43	59	7	0	5930
20	1401	194247	2180	195648	66	11	292	2.83478	58.7907	0.99431	5990.22	292	11	0	5929
21	3962672	106096	2906	4068768	192	2	26	0.545894	6.28796	0.983617	228.863	26	2	0	222
