Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
85	70712	5199	403	75911	2715	987	151	218.923	35.7768	0.759142	494.363	151	987	0	258
86	8149	1068	93	9217	12	35	446	8.99324	98.1996	0.944516	1055.51	446	35	0	951
87	16446	40988	383	57434	2591	1043	157	235.978	35.337	0.967265	3794.89	157	1043	0	3535
88	17860	9335	50	27195	11	12	67	2.25411	16.4005	0.996336	2772.24	67	12	0	2752
89	13271	111453	33	124724	17	7	4	1.45024	1.20145	0.999778	5903.34	4	7	0	5900
90	287773	9100	72	296873	14	2	11	0.479227	2.66727	0.994089	287.8	11	2	0	285
91	255805	3462	133	259267	629	113	26	24.4232	5.68724	0.89313	131.621	26	113	0	99
92	35674	12388	1656	48062	115	63	1041	12.0947	224.603	0.931816	1907.04	1041	63	0	1664
93	1262	21713	18	22975	967	977	15	212.986	3.30853	0.98008	4821.76	15	977	0	4619
94	54314	4694	1660	59008	14	6	931	1.87053	193.217	0.860302	767.995	931	6	0	587
95	7788	111469	13	119257	1326	288	2	63.7285	0.622505	0.99503	5730.61	2	288	0	5663
96	400538	1591	16	402129	2842	190	2	29.2203	0.513612	0.684871	43.4423	2	190	0	24
97	2178	214596	2368	216774	879	100	330	24.3681	73.3218	0.991303	5944.34	330	100	0	5852
98	15975	4537	10	20512	134	244	17	58.8502	3.17967	0.984971	1848.96	17	244	0	1788
99	7583	263179	1442	270762	537	57	136	13.2995	27.8191	0.996429	5996.02	136	57	0	5954
100	100774	11312	22	112086	29	8	8	1.65314	1.70115	0.998159	912.482	8	8	0	910
1	9467	3228	1198	12695	34	66	2007	15.3633	426.601	0.850917	1621.28	2007	66	0	1186
2	6959	27949	21	34908	80	62	18	14.3932	3.33454	0.99848	5405.72	18	62	0	5387
3	2885457	1399	873	2886856	49	0	17	0	3.17302	0.739906	6.63793	17	0	0	4
4	27503	156011	524	183514	13	2	91	0.365217	22.3702	0.997763	5659.8	91	2	0	5638
5	2845	72381	603	75226	15	5	223	1.12464	50.9849	0.995099	5911.96	223	5	0	5858
6	107552	82948	387	190500	88	13	81	2.06184	18.9093	0.996639	3413.72	81	13	0	3394
7	1888162	13099	18	1901261	57	2	0	0.337198	0	0.997839	68.8478	0	2	0	68
8	976985	35953	204	1012938	25	0	9	0	1.65759	0.997083	317.414	9	0	0	315
9	581285	9038	1753	590323	1661	122	128	25.9652	30.0641	0.836892	173.001	128	122	0	117
10	2215187	375451	44	2590638	1883	20	0	4.09469	0	0.998559	1254.22	0	20	0	1249
11	217691	64923	760	282614	36	6	98	1.60966	20.7284	0.993654	1936.19	98	6	0	1914
12	954133	2267	2482	956400	420	21	97	5.35362	21.9462	0.684006	45.3471	96	20	1	19
13	26941	193009	144	219950	1509	229	12	54.8135	1.76104	0.995508	5605.49	12	229	0	5549
14	304127	5117	122	309244	34	4	17	1.01256	3.89534	0.984341	167.377	17	4	0	163
15	42877	126009	59	168886	81	15	14	3.31111	3.38536	0.999348	5139.66	14	15	0	5133
16	216702	173524	18	390226	58	7	4	0.428986	0.602541	0.99985	3506.7	4	7	0	3506
17	36386	1151	196	37537	569	510	181	101.63	38.5463	0.77474	298.237	181	510	0	158
18	1062	38447	16	39509	656	433	14	99.2454	2.58439	0.991986	5649.2	14	433	0	5548
19	13123	139304	319	152427	40	5	54	1.25121	13.2662	0.998648	5892.04	54	5	0	5878
20	1401	194247	2180	195648	66	7	323	1.52367	71.0145	0.993268	5991.09	323	7	0	5919
21	3962672	106096	2906	4068768	192	2	42	0.550725	7.03085	0.98318	247.669	42	2	0	241
22	3128235	1605	14	3129840	172	1	0	0.43285	0	0.92851	2.69565	0	1	0	2
23	2807970	4445	84	2812415	12	0	2	0	0.92075	0.971713	18.1379	2	0	0	17
24	3179133	2916	1155	3182049	26	0	18	0	2.58137	0.82477	8.08621	18	0	0	6
25	23211	2919	342	26130	91	134	469	30.7894	100.783	0.930087	995.906	469	134	0	866
26	2190	47363	578	49553	148	71	344	17.5836	74.2371	0.991536	5814.92	344	71	0	5729
27	1711613	71963	1557	1783576	1417	35	28	7.22415	6.07018	0.982064	366.885	28	35	0	356
28	14978	4347	24	19325	26	46	54	11.5768	11.4561	0.994067	1939.85	54	46	0	1917
29	1346535	213686	2882	1560221	99	2	76	0.348792	16.101	0.992775	1265.7	76	2	0	1250
30	1843925	8780	151	1852705	138	3	3	0.290821	0.770115	0.983923	34.7211	3	3	0	34
31	261102	291388	16	552490	12	0	1	0	0.333938	0.999953	3963.21	1	0	0	3963
32	67826	460337	11	528163	210	7	0	1.78164	0	0.999866	5855.35	0	7	0	5853
33	2534600	4907	77	2539507	118	2	0	0.643478	0	0.983265	17	0	2	0	16
34	91315	111097	27	202412	1406	252	4	62.6029	0.746521	0.992957	3984.36	4	252	0	3922
35	2218291	3375	199	2221666	258	3	2	0.527536	0.811857	0.939548	11.3388	2	3	0	10
36	5187	1167	11	6354	158	773	63	173.226	12.0696	0.936284	1314.42	63	773	0	1146
37	147947	303578	2248	451525	1686	97	150	22.3498	31.7568	0.994065	4651.01	150	97	0	4598
38	319664	50980	23	370644	105	14	1	4.73237	0.0998185	0.998234	1213.92	1	14	0	1210
39	8567	16943	11	25510	2076	1677	7	385.529	2.07985	0.944806	3124.34	7	1677	0	2749
40	2165	2202	54	4367	36	222	376	49.6493	79.0393	0.980738	3428.49	376	222	0	3289
41	790981	393650	70	1184631	56	0	4	0	0.952208	0.999804	2718.41	4	0	0	2717
42	1444	410300	23	411744	1161	87	3	21.9749	0.736237	0.99838	6240.69	3	87	0	6217
43	10536	31827	132	42363	2215	1137	72	254.484	14.9921	0.96936	3951.17	72	1137	0	3689
44	307180	17073	59	324253	146	20	6	4.43961	1.42468	0.994306	484.009	6	20	0	478
45	278331	33868	10	312199	599	80	2	15.2473	0.557169	0.992734	969.48	2	80	0	953
46	2061026	4201	38	2065227	46	0	0	0	0	1	22	0	0	0	22
47	55926	3783	16	59709	336	203	8	49.2135	0.774955	0.958866	541.094	8	203	0	490
48	440501	31836	597	472337	530	53	44	11.2522	8.46945	0.983948	604.246	44	53	0	586
49	2513616	18043	19	2531659	2355	38	0	7.96715	0	0.940189	59.2174	0	38	0	52
50	20107	21382	26	41489	617	435	20	92.1556	3.55293	0.987722	3477.99	20	435	0	3385
51	9062	37147	1661	46209	1419	633	799	143.407	183.008	0.958878	4023.27	799	633	0	3701
52	530793	143919	27	674712	101	5	3	0.748792	0.750151	0.999585	1804.01	3	5	0	1803
53	4322579	1672	1242	4324251	376	3	14	0.597101	4.94253	0.603459	7.38381	14	3	0	2
54	33499	132777	180	166276	94	11	25	2.03382	5.44525	0.999279	5461.32	25	11	0	5453
55	1433	70371	29	71804	1110	381	10	83.2551	2.13249	0.993371	5725	10	381	0	5644
56	189553	390551	435	580104	62	3	19	0.86087	3.73926	0.99949	4837.85	19	3	0	4834
57	12654	93645	13	106299	102	34	3	8.743	0.900181	0.999257	5865.26	3	34	0	5857
58	460249	3528	54	463777	45	4	4	0.646377	1.26921	0.987472	79.3441	4	4	0	77
59	144493	2617	1448	147110	11	2	360	0.0869565	75.6582	0.803415	210.992	360	2	0	137
60	1067449	6590	774	1074039	174	7	34	1.7314	6.52995	0.923248	57.2249	34	7	0	48
61	4321	1225	115	5546	399	1581	443	361.735	98.4138	0.827375	1257.97	443	1581	0	803
62	3027239	2649	12	3029888	94	0	0	0	0	1	7	0	0	0	7
63	4163	15545	1766	19708	185	173	1689	37.9961	355.813	0.941437	3663.52	1689	173	0	3274
64	722535	74431	114	796966	16	1	7	0.0850242	1.72414	0.998826	852.837	7	1	0	851
65	4906261	1131	2939	4907392	37	0	20	0	4.70115	0.666157	7.60345	20	0	0	2
66	4249751	29017	393	4278768	38	0	2	0	0.167574	0.998331	56.0862	2	0	0	56
67	2340208	19118	32	2359326	68	1	2	0.162319	0.893527	0.992267	73.7939	2	1	0	73
68	1341859	1205	77	1343064	11	2	5	0.437681	0.953418	0.951276	14.8688	5	2	0	13
69	81715	3924	1886	85639	206	69	792	16.2928	174.794	0.800564	516.856	792	69	0	334
70	4930	9188	1633	14118	204	233	2043	54.4928	436.831	0.908546	2910.47	2043	233	0	2434
71	513074	5554	104	518628	14	0	5	0	1.02722	0.993957	94.931	5	0	0	94
72	6624	7792	346	14416	158	292	716	67.0164	149.626	0.96741	3468.18	716	292	0	3262
73	7986	5982	1063	13968	41	62	1687	16.1072	352.568	0.919523	2517.46	1687	62	0	2154
74	49391	11945	22	61336	962	538	11	123.738	1.85541	0.962607	1494.53	11	538	0	1376
75	80830	158162	635	238992	387	42	94	7.94106	18.2535	0.997084	4698.25	94	42	0	4673
76	3854441	30549	174	3884990	104	1	2	0.463768	0.0689655	0.997094	83.6867	2	1	0	83
77	418726	2555	17	421281	18	8	1	1.80483	0.0344828	0.984664	53.2781	1	8	0	52
78	55457	62751	142	118208	51	14	36	3.02319	7.73866	0.998586	4001.24	36	14	0	3989
79	741300	9146	107	750446	721	40	3	9.41449	0.833031	0.956498	106.663	3	40	0	96
80	2045	151170	16	153215	27	3	1	0.933333	0.421658	0.999897	6308.58	1	3	0	6307
81	3529238	29505	321	3558743	46	0	3	0	0.749546	0.993217	61.7069	3	0	0	61
82	1676	9869	190	11545	118	272	446	63.6222	97.859	0.983447	4997.52	446	272	0	4832
83	77768	100870	116	178638	105	19	18	3.72657	3.95342	0.999084	4205.48	18	19	0	4196
84	1884378	102544	14	1986922	1689	40	1	9.1343	0.503327	0.99076	467.073	1	40	0	458
85	70712	5199	403	75911	2715	986	158	216.639	36.2674	0.780195	537.226	158	986	0	302
86	8149	1068	93	9217	12	37	373	8.0599	79.4319	0.954159	1041.85	373	37	0	960
87	16446	40988	383	57434	2591	1092	164	250.493	35.1041	0.965675	3803.2	164	1092	0	3513
88	17860	9335	50	27195	11	15	72	4.01159	16.729	0.996	2778.73	72	15	0	2759
89	13271	111453	33	124724	17	7	7	1.81063	1.25348	0.999747	5936.14	7	7	0	5931
90	287773	9100	72	296873	14	0	13	0	2.94192	0.993804	265.155	13	0	0	263
91	255805	3462	133	259267	629	99	24	24.1092	5.14156	0.881995	115.556	24	99	0	90
92	35674	12388	1656	48062	115	53	1072	11.5903	227.633	0.929941	1876.47	1072	53	0	1636
93	1262	21713	18	22975	967	937	20	208.98	4.2686	0.980829	4945.11	20	937	0	4739
94	54314	4694	1660	59008	14	8	892	1.45797	196.893	0.863471	799.555	892	8	0	601
95	7788	111469	13	119257	1326	271	4	61.9159	1.04537	0.995216	5835.69	4	271	0	5772
96	400538	1591	16	402129	2842	179	4	31.4928	1.40774	0.559283	35.012	4	179	0	13
97	2178	214596	2368	216774	879	104	305	22.6242	63.6098	0.992323	5927.99	305	104	0	5849
98	15975	4537	10	20512	134	237	18	57.1159	4.32789	0.984172	1747.83	18	237	0	1691
99	7583	263179	1442	270762	537	44	149	9.86763	32.0817	0.996322	6056.63	149	44	0	6012
100	100774	11312	22	112086	29	9	11	1.53043	2.35632	0.997822	914.46	11	9	0	911
1	9467	3228	1198	12695	34	52	1981	10.4309	419.971	0.856232	1641.26	1981	52	0	1236
2	6959	27949	21	34908	80	68	11	14.5072	2.86449	0.998512	5378.61	11	68	0	5358
3	2885457	1399	873	2886856	49	0	14	0	3.79371	0.77942	9.39655	14	0	0	6
4	27503	156011	524	183514	13	0	87	0	17.9129	0.998225	5638.28	87	0	0	5622
5	2845	72381	603	75226	15	4	247	0.743961	53.9359	0.994905	5976.56	247	4	0	5920
6	107552	82948	387	190500	88	15	84	2.68696	16.5082	0.996949	3411.35	84	15	0	3393
7	1888162	13099	18	1901261	57	1	1	0.507246	0.160315	0.994552	57.5427	1	1	0	57
8	976985	35953	204	1012938	25	1	7	0.0850242	1.50877	0.997257	320.975	7	1	0	320
9	581285	9038	1753	590323	1661	113	126	27.2048	26.1518	0.832311	158.784	126	113	0	105
10	2215187	375451	44	2590638	1883	28	0	5.88696	0	0.997971	1280.24	0	28	0	1273
11	217691	64923	760	282614	36	5	99	1.35556	23.605	0.993045	1981.44	99	5	0	1957
12	954133	2267	2482	956400	420	18	112	3.74203	24.7701	0.702556	50.8981	112	18	0	22
13	26941	193009	144	219950	1509	189	19	39.0386	5.14882	0.996426	5626.23	19	189	0	5585
14	304127	5117	122	309244	34	5	19	0.765217	4.61948	0.982871	170.195	19	5	0	164
15	42877	126009	59	168886	81	14	6	3.27633	0.786449	0.999642	5265.12	6	14	0	5262
16	216702	173524	18	390226	58	6	2	1.60097	0.250454	0.999761	3539.68	2	6	0	3538
17	36386	1151	196	37537	569	502	204	112.896	39.0774	0.73151	271.016	204	502	0	128
18	1062	38447	16	39509	656	403	9	90.8126	1.65457	0.992907	5783.53	9	403	0	5686
19	13123	139304	319	152427	40	10	57	2.28986	12.9516	0.998619	5971.74	57	10	0	5959
20	1401	194247	2180	195648	66	4	340	1.23575	75.0823	0.992914	5993.89	340	4	0	5918
21	3962672	106096	2906	4068768	192	2	38	0.391304	7.33091	0.9849	282.343	38	2	0	273
22	3128235	1605	14	3129840	172	1	0	0.449275	0	0.913847	2.32609	0	1	0	2
23	2807970	4445	84	2812415	12	0	2	0	0.715064	0.977462	17.6897	2	0	0	17
24	3179133	2916	1155	3182049	26	1	16	0.414493	3.59468	0.86373	15.9033	16	1	0	12
25	23211	2919	342	26130	91	150	451	35.801	98.2408	0.92907	993.135	451	150	0	860
26	2190	47363	578	49553	148	73	315	16.6995	66.7278	0.992287	5786.6	315	73	0	5699
27	1711613	71963	1557	1783576	1417	27	37	7.42029	6.67574	0.981061	369.879	37	27	0	357
28	14978	4347	24	19325	26	48	46	11.9343	11.4707	0.993892	1911.54	46	48	0	1888
29	1346535	213686	2882	1560221	99	1	77	0.347826	18.1295	0.991756	1246.49	77	1	0	1226
30	1843925	8780	151	1852705	138	5	6	1.02899	1.52148	0.967485	40.0825	6	5	0	37
31	261102	291388	16	552490	12	0	1	0	0.479129	0.999933	4016.38	1	0	0	4016
32	67826	460337	11	528163	210	12	1	3.63671	0.130672	0.999713	5838.07	1	12	0	5835
33	2534600	4907	77	2539507	118	1	1	0.124638	0.188748	0.992346	20.9618	1	1	0	20
34	91315	111097	27	202412	1406	253	4	56.7662	0.678766	0.993572	3958.05	4	253	0	3910
35	2218291	3375	199	2221666	258	5	7	0.774879	1.19177	0.946203	18.7106	7	5	0	17
36	5187	1167	11	6354	158	848	58	190.43	12.8596	0.933242	1376.16	58	848	0	1178
37	147947	303578	2248	451525	1686	113	147	25.2329	28.9238	0.994038	4577.86	147	113	0	4524
38	319664	50980	23	370644	105	12	3	2.33913	0.202057	0.999108	1282.91	3	12	0	1281
39	8567	16943	11	25510	2076	1709	11	382.681	2.35511	0.94526	3129.77	11	1709	0	2743
40	2165	2202	54	4367	36	252	376	57.5855	73.4949	0.980839	3468.5	376	252	0	3340
41	790981	393650	70	1184631	56	3	0	0.916908	0	0.999857	2829.63	0	3	0	2829
42	1444	410300	23	411744	1161	78	2	18.7082	0.407139	0.998657	6316.1	2	78	0	6297
43	10536	31827	132	42363	2215	1191	72	265.403	18.1216	0.966812	3847.18	72	1191	0	3567
44	307180	17073	59	324253	146	19	7	3.90048	1.45433	0.994775	485.044	7	19	0	479
45	278331	33868	10	312199	599	81	4	16.6222	0.961887	0.991896	972.1	4	81	0	958
46	2061026	4201	38	2065227	46	2	0	0.0869565	0	0.997873	18.0435	0	2	0	18
47	55926	3783	16	59709	336	219	10	51.1662	2.86872	0.956914	563.852	10	219	0	506
48	440501	31836	597	472337	530	34	58	6.38937	13.7205	0.982748	607.404	58	34	0	589
49	2513616	18043	19	2531659	2355	40	0	8.17005	0	0.955581	81.6087	0	40	0	71
50	20107	21382	26	41489	617	417	30	96.9382	6.83303	0.987043	3600.34	30	417	0	3498
51	9062	37147	1661	46209	1419	669	780	144.998	171.171	0.960611	4051	780	669	0	3734
52	530793	143919	27	674712	101	5	2	1.40193	0.554749	0.999509	1889.62	2	5	0	1888
53	4322579	1672	1242	4324251	376	1	17	0.507246	4.30006	0.68839	8.21514	17	1	0	3
54	33499	132777	180	166276	94	18	18	3.94976	3.11131	0.999365	5478.04	18	18	0	5472
55	1433	70371	29	71804	1110	409	13	93.4242	2.65699	0.992635	5802.74	13	409	0	5707
56	189553	390551	435	580104	62	4	26	0.992271	5.88869	0.999234	4864.42	26	4	0	4858
57	12654	93645	13	106299	102	32	3	7.19034	0.419238	0.999413	5802.09	3	32	0	5793
58	460249	3528	54	463777	45	8	8	1.81353	1.92377	0.974552	73.6784	8	8	0	71
59	144493	2617	1448	147110	11	3	364	0.4	79.6146	0.820284	244.062	364	3	0	165
60	1067449	6590	774	1074039	174	6	31	0.841546	6.21295	0.942535	66.575	31	6	0	60
61	4321	1225	115	5546	399	1537	483	331.953	101.251	0.822344	1155.88	483	1537	0	739
62	3027239	2649	12	3029888	94	2	0	0.643478	0	0.964352	8	0	2	0	7
63	4163	15545	1766	19708	185	171	1709	40.9923	373.694	0.937572	3616.01	1709	171	0	3201
64	722535	74431	114	796966	16	0	8	0	2.55233	0.998425	905.328	8	0	0	903
65	4906261	1131	2939	4907392	37	0	24	0	6.93708	0.531337	7.87931	24	0	0	0
66	4249751	29017	393	4278768	38	0	4	0	0.764065	0.991815	52.1207	4	0	0	51
67	2340208	19118	32	2359326	68	2	0	0.457971	0	0.997384	77.2609	0	2	0	76
68	1341859	1205	77	1343064	11	0	4	0	0.543255	0.96762	9.34483	4	0	0	9
69	81715	3924	1886	85639	206	85	760	17.8396	163.42	0.814193	525.621	760	85	0	353
70	4930	9188	1633	14118	204	256	2080	59.944	445.01	0.905945	2903.42	2080	256	0	2413
71	513074	5554	104	518628	14	2	8	0.824155	1.04053	0.989592	90.7939	8	2	0	89
72	6624	7792	346	14416	158	328	665	74.9614	142.128	0.96696	3401.09	665	328	0	3196
73	7986	5982	1063	13968	41	64	1762	16.2155	379.419	0.912106	2473.18	1762	64	0	2088
74	49391	11945	22	61336	962	557	9	125.058	2.54204	0.963508	1557.78	9	557	0	1430
75	80830	158162	635	238992	387	46	92	10.3826	20.095	0.996581	4623.62	92	46	0	4591
76	3854441	30549	174	3884990	104	0	1	0	0.130672	0.999207	92.069	1	0	0	92
77	418726	2555	17	421281	18	0	1	0	0.508167	0.99546	62.5172	1	0	0	62
78	55457	62751	142	118208	51	16	37	3.57585	6.64428	0.998673	3986.7	37	16	0	3977
79	741300	9146	107	750446	721	34	8	9.08792	1.72535	0.961262	128.805	8	34	0	119
80	2045	151170	16	153215	27	3	2	1.02995	0.91833	0.999849	6391.82	2	3	0	6389
81	3529238	29505	321	3558743	46	1	8	0.231884	2.32547	0.983609	85.4063	8	1	0	81
82	1676	9869	190	11545	118	248	458	60.57	97.7955	0.983924	5059.48	458	248	0	4894
83	77768	100870	116	178638	105	22	26	5.68599	5.31034	0.998691	4181.98	26	22	0	4172
84	1884378	102544	14	1986922	1689	22	0	4.92657	0	0.995613	495.717	0	22	0	491
85	70712	5199	403	75911	2715	964	180	205.567	39.7623	0.773831	508.611	180	964	0	279
86	8149	1068	93	9217	12	51	384	12.6155	87.6691	0.946647	1018.33	384	51	0	926
87	16446	40988	383	57434	2591	1055	165	239.757	35.0212	0.966993	3809.13	165	1055	0	3543
88	17860	9335	50	27195	11	6	55	1.95652	11.7459	0.997293	2742.7	55	6	0	2731
89	13271	111453	33	124724	17	7	13	1.41932	3.12523	0.999594	5846.87	13	7	0	5843
90	287773	9100	72	296873	14	0	7	0	0.998185	0.998043	285.034	7	0	0	284
91	255805	3462	133	259267	629	89	16	19.7285	3.37266	0.921903	136.505	16	89	0	116
92	35674	12388	1656	48062	115	67	1032	16.857	211.677	0.932377	1848.21	1032	67	0	1637
93	1262	21713	18	22975	967	954	20	212.544	2.95705	0.980504	4906.31	20	954	0	4703
94	54314	4694	1660	59008	14	3	945	0.879227	210.15	0.85782	816.867	945	3	0	608
95	7788	111469	13	119257	1326	304	2	71.8271	0.982456	0.99436	5719.63	2	304	0	5650
96	400538	1591	16	402129	2842	168	1	25.4879	0.503327	0.722648	42.97	1	168	0	24
97	2178	214596	2368	216774	879	120	307	23.886	63.5814	0.992089	5821.3	307	120	0	5735
98	15975	4537	10	20512	134	222	27	47.772	6.17302	0.98624	1784.78	27	222	0	1736
99	7583	263179	1442	270762	537	56	172	10.6841	38.4059	0.995662	6032.24	172	56	0	5985
100	100774	11312	22	112086	29	8	9	2.13237	1.18391	0.998335	962.45	9	8	0	960
1	9467	3228	1198	12695	34	65	2042	15.1961	436.055	0.846987	1612.54	2042	65	0	1163
2	6959	27949	21	34908	80	62	22	14.9894	5.47126	0.998214	5416.47	22	62	0	5396
3	2885457	1399	873	2886856	49	0	18	0	4.07804	0.831488	13.2931	18	0	0	10
4	27503	156011	524	183514	13	3	84	0.550725	20.7671	0.997895	5628.6	84	3	0	5607
5	2845	72381	603	75226	15	6	215	1.31401	47.4483	0.995448	5950.01	215	6	0	5901
6	107552	82948	387	190500	88	13	90	1.84155	20.1252	0.996466	3411.17	90	13	0	3388
7	1888162	13099	18	1901261	57	3	2	0.318841	0.891712	0.98988	63.1049	2	3	0	62
8	976985	35953	204	1012938	25	1	8	0.0434783	0.981246	0.998406	355.884	8	1	0	354
9	581285	9038	1753	590323	1661	107	130	26.5932	26.6364	0.829372	155.994	130	107	0	105
10	2215187	375451	44	2590638	1883	26	0	5.41063	0	0.99813	1277.13	0	26	0	1272
11	217691	64923	760	282614	36	9	115	2.15942	21.6455	0.993115	1894.12	115	9	0	1870
12	954133	2267	2482	956400	420	24	104	6.63478	22.3315	0.66902	45.6604	102	22	2	20
13	26941	193009	144	219950	1509	189	14	43.1101	3.48094	0.996224	5554.42	14	189	0	5512
14	304127	5117	122	309244	34	5	15	1.48309	3.91168	0.981364	152.272	15	5	0	148
15	42877	126009	59	168886	81	16	12	2.94686	2.26195	0.999503	5161.1	12	16	0	5155
16	216702	173524	18	390226	58	12	1	2.37198	0.0677556	0.999691	3513.01	1	12	0	3511
17	36386	1151	196	37537	569	500	193	113.95	43.7102	0.739852	291.11	193	500	0	145
18	1062	38447	16	39509	656	431	11	104.468	2.28978	0.99169	5706.18	11	431	0	5597
19	13123	139304	319	152427	40	3	50	0.716908	10.4749	0.998946	5855.72	50	3	0	5844
20	1401	194247	2180	195648	66	13	332	3.42222	68.4386	0.993366	5989.31	332	13	0	5910
21	3962672	106096	2906	4068768	192	0	28	0	6.66969	0.984695	243.155	28	0	0	236
22	3128235	1605	14	3129840	172	8	0	0.969082	0	0.904752	4.54348	0	8	0	4
23	2807970	4445	84	2812415	12	0	6	0	1.66425	0.924501	12.2241	6	0	0	11
24	3179133	2916	1155	3182049	26	0	16	0	3.3049	0.853231	12.3966	16	0	0	10
25	23211	2919	342	26130	91	112	503	23.3111	109.034	0.928524	991.505	503	112	0	863
26	2190	47363	578	49553	148	101	327	21.2879	73.4719	0.991239	5755.72	327	101	0	5663
27	1711613	71963	1557	1783576	1417	31	57	6.457	12.2989	0.975425	395.263	57	31	0	375
28	14978	4347	24	19325	26	54	52	14.4106	11.5281	0.993462	1957.86	52	54	0	1932
29	1346535	213686	2882	1560221	99	4	80	0.702415	18.9867	0.99117	1235.7	80	4	0	1213
30	1843925	8780	151	1852705	138	6	3	1.02415	0.563218	0.984641	49.9363	3	6	0	49
31	261102	291388	16	552490	12	1	2	0.0850242	0.0689655	0.999981	4009.08	2	1	0	4009
32	67826	460337	11	528163	210	11	0	2.39807	0	0.999816	5743.91	0	11	0	5742
33	2534600	4907	77	2539507	118	0	0	0	0	1	26	0	0	0	26
34	91315	111097	27	202412	1406	213	1	46.9401	0.503327	0.994847	4075.9	1	213	0	4027
35	2218291	3375	199	2221666	258	6	2	1.17971	0.712039	0.935679	14.3043	2	6	0	13
36	5187	1167	11	6354	158	782	52	180.689	9.54446	0.935808	1334.61	52	782	0	1153
37	147947	303578	2248	451525	1686	118	161	26.7865	33.9274	0.993287	4584.03	161	118	0	4529
38	319664	50980	23	370644	105	7	2	1.89275	0.22807	0.999244	1272.49	2	7	0	1271
39	8567	16943	11	25510	2076	1591	9	358.828	1.67393	0.948988	3141.85	9	1591	0	2804
40	2165	2202	54	4367	36	232	371	51.7633	76.6721	0.980865	3431.24	371	232	0	3313
41	790981	393650	70	1184631	56	0	1	0	0.503327	0.999898	2762.45	1	0	0	2762
42	1444	410300	23	411744	1161	81	2	18.0522	0.571083	0.998673	6244.76	2	81	0	6230
43	10536	31827	132	42363	2215	1089	84	242.509	19.6352	0.970144	3963.59	84	1089	0	3711
44	307180	17073	59	324253	146	17	5	3.29565	1.22081	0.995578	483.205	5	17	0	478
45	278331	33868	10	312199	599	84	0	18.9285	0	0.991089	938.239	0	84	0	918
46	2061026	4201	38	2065227	46	1	2	0.198068	0.198427	0.988982	17.9948	2	1	0	17
47	55926	3783	16	59709	336	236	11	55.2135	3.12523	0.951546	541.708	11	236	0	486
48	440501	31836	597	472337	530	66	54	14.1913	11.0048	0.979977	620.008	54	66	0	596
49	2513616	18043	19	2531659	2355	30	1	5.02126	0.503327	0.9632	68.0952	1	30	0	63
50	20107	21382	26	41489	617	466	23	102.726	5.66183	0.986151	3506.49	23	466	0	3394
51	9062	37147	1661	46209	1419	640	759	142.126	160.265	0.96253	4062.53	759	640	0	3772
52	530793	143919	27	674712	101	11	2	2.95749	0.533575	0.99913	1843	2	11	0	1840
53	4322579	1672	1242	4324251	376	5	21	1.17391	4.42771	0.708716	10.0885	21	5	0	4
54	33499	132777	180	166276	94	22	24	6.16715	5.34422	0.998938	5372.78	24	22	0	5361
55	1433	70371	29	71804	1110	416	13	104.312	3.36056	0.991747	5809.74	13	416	0	5703
56	189553	390551	435	580104	62	2	27	0.0869565	5.67211	0.999332	4799.22	27	2	0	4795
57	12654	93645	13	106299	102	30	5	6.17005	1.28373	0.999403	5757.12	5	30	0	5751
58	460249	3528	54	463777	45	3	7	0.47343	2.19903	0.981708	78.5	7	3	0	75
59	144493	2617	1448	147110	11	3	390	1.02609	88.6503	0.799896	244.878	390	3	0	159
60	1067449	6590	774	1074039	174	5	41	1.13237	7.3412	0.924484	60.59	41	5	0	52
