Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
34	287806	252936	0.126037	0.270418	27	540742	503	1	1	0.124638	0.0344828	0.0401147	0.0824588	1	1	0	0
35	182151	21087	0.252322	0.34252	20	203238	28	14	14	3.62512	3.43376	0.0326304	3.64768	1	1	13	0
36	63319	29814	0.414477	0.196943	223	93133	79	69	83	15.5604	16.366	0.00967501	16.1214	24	10	59	0
37	2023284	3215	0.0729356	0.0481389	337	2026499	95	5	4	1.05411	1.04114	0.00887978	1.05697	1	2	3	0
38	23713	74846	0.348073	0.492011	779	98559	158	243	272	55.4	57.8348	0.00147673	56.7069	62	33	210	0
39	343793	1166	0.397782	0.243504	19	344959	34	9	8	2.20676	2.21355	0.00359172	2.21814	1	2	7	0
40	289489	3307	0.449058	0.240054	1668	292796	2779	447	470	84.3188	85.5469	0.00318954	85.2076	95	72	375	0
41	521953	10042	0.19325	0.0716605	186	531995	1765	109	117	24.5594	24.2964	0.00831154	24.6319	22	14	95	0
42	13109	3594	0.209362	0.478353	1235	16703	323	1933	2103	454.164	454.773	0.00107242	454.958	422	252	1681	0
43	1011	53398	0.0473938	0.382534	131	54409	2410	110	109	26.1865	25.6485	0.00158127	25.9573	20	21	89	0
44	81500	13481	0.296244	0.0122677	392	94981	22	10	23	3.28599	3.66243	0.00813669	3.50375	15	2	8	0
45	213339	2053	0.0799146	0.342817	26	215392	380	16	10	2.62029	1.77314	0.0305166	2.26237	1	7	9	0
46	2205	71867	0.384636	0.0945831	229	74072	10	8	17	1.12947	1.89292	0.0497816	1.59445	10	1	7	0
47	61034	94334	0.299819	0.46554	393	155368	969	218	235	47.0435	47.6776	0.001124	47.4153	43	26	192	0
48	386704	5256	0.21612	0.385515	69	391960	2544	17	15	2.98841	3.21476	0.0162881	3.15367	5	7	10	0
49	20907	30442	0.0163361	0.106241	60	51349	43	65	61	14.8976	11.9552	0.0876765	14.6934	20	24	41	0
50	1027039	1337	0.300983	0.0986667	2020	1028376	178	11	17	2.3256	2.80641	-0.000436953	2.56597	7	1	10	0
51	2944	34650	0.303127	0.243822	172	37594	12	43	72	9.37585	10.5233	0.0320039	10.2834	40	11	32	0
52	9323	95852	0.10393	0.161879	336	105175	155	157	175	34.5816	35.5154	0.0122639	35.4865	44	26	131	0
53	804608	407334	0.192973	0.190003	130	1211942	89	8	8	2.42126	2.34664	0.0087553	2.4048	0	0	8	0
54	1113017	37412	0.256931	0.481248	17	1150429	447	5	4	1.28599	1.2438	0.0342686	1.3096	0	1	4	0
55	1808575	25688	0.0408189	0.140814	28	1834263	180	0	0	0	0	0	0	0	0	0	0
56	99321	104759	0.2619	0.13794	262	204080	25	9	14	2.22609	2.09679	0.0150931	2.19415	6	1	8	0
57	4859	94819	0.440564	0.0261164	155	99678	2335	916	922	212.708	208.094	0.0056087	211.576	139	133	783	0
58	40909	122824	0.0179096	0.0350882	475	163733	404	212	219	48.8908	46.7677	0.0125714	48.4318	48	41	171	0
59	205033	6130	0.482593	0.16017	11	211163	112	21	16	4.99227	4.72474	0.0379106	5.04873	3	8	13	0
60	72230	10493	0.0233566	0.165187	352	82723	68	194	223	50.6676	50.1325	0.0129412	51.0592	61	32	162	0
61	12375	26883	0.426549	0.0778131	10	39258	431	270	215	59.6174	53.1373	0.044785	58.988	27	82	188	0
62	3223252	1073	0.4656	0.157885	399	3224325	965	13	14	2.17585	2.04477	-0.00926607	2.0907	1	0	13	0
63	1421	27240	0.308833	0.0967614	75	28661	456	556	546	119.229	120.503	0.00701714	120.717	106	116	440	0
64	1038	22677	0.237823	0.375632	68	23715	1275	249	233	55.7671	53.6927	0.00229513	54.8508	42	58	191	0
65	1618279	1065	0.447713	0.184087	48	1619344	1822	23	17	4.45411	3.9274	-0.00906889	4.15217	2	8	15	0
66	1067	2952	0.400642	0.282679	362	4019	482	2958	3124	687.126	689.462	0.00169781	689.47	591	425	2533	0
67	176447	275298	0.0782275	0.421148	536	451745	10	14	20	3.25894	3.82214	0.0243967	3.63118	9	3	11	0
68	35590	2143	0.408086	0.106961	650	37733	27	45	64	9.56618	9.85178	0.00630718	9.77136	29	10	35	0
69	54175	21308	0.241442	0.33927	12	75483	579	33	22	4.76425	3.94555	0.0507317	4.58321	4	15	18	0
70	259069	2122	0.364197	0.14387	545	261191	64	16	26	3.78551	3.8052	-0.00179274	3.78861	13	3	13	0
71	5214	1318	0.427474	0.044452	135	6532	383	1680	1806	390.423	391.412	0.00454239	392.704	366	240	1440	0
72	8444	301501	0.357813	0.201872	278	309945	27	6	11	2.08696	2.55898	0.0373672	2.41529	6	1	5	0
73	25715	24103	0.00970876	0.398554	23	49818	355	36	22	5.61353	5.35753	0.0323641	5.66792	7	21	15	0
74	9169	103388	0.140924	0.303843	13	112557	2231	17	11	2.29275	2.29159	0.0180627	2.33433	3	9	8	0
75	62647	397834	0.159653	0.35619	1804	460481	2834	335	343	78.7179	78.7495	0.00113297	78.8231	51	43	292	0
76	629623	72262	0.0941786	0.376355	2702	701885	194	144	144	31.0879	29.0756	-0.00449804	29.943	24	24	120	0
77	870989	281063	0.0516468	0.00953265	523	1152052	18	2	7	0.479227	0.663642	-0.0102121	0.565967	6	1	1	0
78	46814	89032	0.105218	0.437599	25	135846	17	4	4	0.447343	0.297036	-9.3348e-05	0.371814	2	2	2	0
79	1290952	72478	0.400925	0.00800672	796	1363430	576	21	20	3.55266	3.2069	-0.00258948	3.37031	4	5	16	0
80	1838111	23083	0.428057	0.0511185	57	1861194	2089	42	36	7.60193	7.75136	0.0077331	7.73688	4	10	32	0
81	26081	8437	0.407659	0.34828	95	34518	152	291	287	64.4522	62.2722	0.00649457	63.7706	49	53	238	0
82	4422	60026	0.150837	0.0721097	39	64448	13	15	28	3.28599	4.96431	0.0510251	4.35607	17	4	11	0
83	2490	34743	0.472277	0.132917	11	37233	69	101	85	20.8242	20.9111	0.027533	21.4588	15	31	70	0
84	2499	443367	0.0535543	0.108534	55	445866	2589	22	13	3.24734	2.69933	0.04088	3.09745	3	12	10	0
85	3229	13060	0.436728	0.245898	61	16289	177	503	525	117.825	119.226	0.00815486	119.504	101	79	424	0
86	2787024	2326	0.302822	0.479537	186	2789350	391	7	6	1.81546	2.00726	-0.00759556	1.8973	0	1	6	0
87	4589286	238158	0.388899	0.472301	2826	4827444	1101	27	30	7.57101	7.77072	0.00189502	7.68591	6	3	24	0
88	170424	209936	0.291073	0.292391	263	380360	923	93	96	21.1314	24.0339	0.0013807	22.6207	15	12	81	0
89	902526	18438	0.31585	0.182159	537	920964	968	68	74	14.4473	13.7677	-0.00543118	14.03	13	7	61	0
90	104826	4640	0.368789	0.428122	288	109466	728	289	312	69.5092	69.6461	0.0036709	69.8343	54	31	258	0
91	1683	6211	0.440563	0.178536	563	7894	107	691	794	162.442	164.548	0.00399069	164.155	206	103	588	0
92	527863	4634	0.4944	0.179886	259	532497	38	6	7	1.29758	1.04719	-0.00599567	1.16492	3	2	4	0
93	4446	52901	0.174479	0.371395	254	57347	173	274	289	65.9594	65.4973	0.00349939	65.958	55	40	234	0
94	3492382	253381	0.337968	0.00860557	358	3745763	251	4	6	1.51691	1.45856	-0.0104413	1.47226	2	0	4	0
95	141860	52531	0.127391	0.124286	879	194391	17	8	13	0.941063	1.13128	0.0840289	1.13268	8	3	5	0
96	2120	101313	0.445933	0.209013	91	103433	735	244	245	62.1304	59.2208	0.00491341	60.9678	34	33	211	0
97	193401	401539	0.255707	0.419677	85	594940	15	5	5	1.02029	0.949788	-0.0153867	0.970015	2	2	3	0
98	1323965	282910	0.396534	0.307245	2351	1606875	21	4	5	0.871498	1.01331	-0.00682361	0.936282	2	1	3	0
99	4256	283646	0.496122	0.244503	272	287902	166	38	42	10.7217	10.2559	0.0099552	10.593	8	4	34	0
100	16259	7215	0.201027	0.23155	144	23474	2300	592	573	134.7	132.019	0.00628603	134.196	98	117	475	0
1	31147	4182	0.39469	0.223893	48	35329	15	34	48	8.63961	8.50998	0.0242984	8.78786	21	7	27	0
2	3042	281953	0.248464	0.26279	1191	284995	241	123	136	31.5092	31.4949	0.00036517	31.5135	28	15	108	0
3	1733135	232373	0.121868	0.192013	336	1965508	19	2	2	0.205797	0.194797	-0.0158796	0.197151	1	1	1	0
4	6037	205972	0.120715	0.0147264	18	212009	13	5	4	1.68986	0.903811	0.19859	1.60495	1	2	3	0
5	2047599	3574	0.028582	0.45259	531	2051173	85	10	11	3.28116	3.0242	-0.0115756	3.11619	1	0	10	0
6	1957	35936	0.222414	0.329736	34	37893	732	107	110	22.4802	23.0357	0.0091974	22.9708	36	33	74	0
7	760553	37572	0.320474	0.34134	975	798125	13	2	5	0.510145	0.6098	0.0316793	0.578711	3	0	2	0
8	55759	9878	0.0586441	0.0682288	851	65637	491	673	713	153.869	154.602	0.00757998	155.415	136	96	577	0
9	196166	11636	0.353372	0.269816	1419	207802	70	42	48	10.7498	9.86328	0.00406182	10.3463	11	5	37	0
10	1023	171037	0.392724	0.0649543	966	172060	200	58	66	14.6444	14.3545	0.0138119	14.7016	17	9	49	0
11	765233	29964	0.133439	0.407124	395	795197	873	29	34	5.87633	6.51845	0.00534971	6.23238	8	3	26	0
12	239302	23353	0.37971	0.0536393	705	262655	2054	388	405	91.0329	90.6534	0.000407981	90.8793	68	51	337	0
13	38346	159519	0.0752807	0.350899	188	197865	789	62	59	11.8773	12.1397	0.00154617	12.0277	13	16	46	0
14	23913	1523	0.209783	0.463628	36	25436	26	122	136	29.9652	33.5578	0.0244569	32.5712	30	16	106	0
15	3984028	27234	0.154748	0.31529	44	4011262	119	1	1	0.124638	0.353902	0.0744436	0.26012	0	0	1	0
16	33216	5416	0.41206	0.266835	1827	38632	1424	1774	1803	376.567	368.152	0.000410095	372.493	300	271	1503	0
17	8756	58929	0.109012	0.207745	25	67685	10	16	23	4.43285	5.268	0.102691	5.41304	10	3	13	0
18	3884149	30891	0.487691	0.389744	1778	3915040	534	16	18	4.7401	5.09074	-0.00491923	4.89205	3	1	15	0
19	110261	18662	0.258952	0.0774335	49	128923	80	41	36	8.54396	7.74834	0.0228315	8.33358	3	8	33	0
20	23832	23458	0.361508	0.366604	34	47290	832	112	104	22.6464	22.5142	0.01454	22.913	20	28	84	0
21	324311	461773	0.144501	0.171965	399	786084	654	49	53	10.7952	10.3757	0.00517705	10.6394	13	9	40	0
22	876889	231564	0.4204	0.185537	31	1108453	1059	15	13	3.32464	3.32547	0.0294036	3.42579	2	4	11	0
23	194746	271585	0.274941	0.132349	111	466331	1365	65	68	14.9729	14.6854	0.00582331	14.9153	12	9	56	0
24	1711	18050	0.404374	0.288144	575	19761	159	722	755	160.866	163.693	0.00305287	162.783	149	116	606	0
25	5066	13950	0.491443	0.240095	2734	19016	27	84	110	19.229	19.6152	0.0235545	19.8921	42	16	68	0
26	6383	10515	0.407578	0.423475	67	16898	73	339	335	74.3198	71.7132	0.00667177	73.5	66	70	269	0
27	1954	1530	0.00107692	0.355342	2879	3484	13	3136	4263	832.149	918.96	0.0488884	921.019	1379	252	2884	0
28	13187	1712	0.3311	0.470808	14	14899	926	139	93	24.6889	21.9456	0.0186529	23.7511	14	60	79	0
29	145541	362419	0.262429	0.121413	26	507960	12	0	0	0	0	0	0	0	0	0	0
30	80555	6458	0.0860236	0.221025	97	87013	54	57	68	14.2676	16.1851	0.0263235	15.6454	16	5	52	0
31	540573	91682	0.436997	0.065058	74	632255	23	2	2	0.545894	0.516031	0.00533482	0.533733	1	1	1	0
32	117082	27337	0.119799	0.304134	56	144419	360	36	33	5.46184	5.64065	0.0142295	5.63193	9	12	24	0
33	2139076	2041	0.470364	0.282961	17	2141117	467	0	0	0	0	0	0	0	0	0	0
34	287806	252936	0.126037	0.270418	27	540742	503	10	5	1.56425	1.34543	0.0071762	1.46477	1	6	4	0
35	182151	21087	0.252322	0.34252	20	203238	28	9	10	2.21932	2.13249	0.0686957	2.33583	2	1	8	0
36	63319	29814	0.414477	0.196943	223	93133	79	68	81	13.743	15.3878	0.00472166	14.6387	21	8	60	0
37	2023284	3215	0.0729356	0.0481389	337	2026499	95	5	7	0.972947	1.07441	0.0425925	1.06972	3	1	4	0
38	23713	74846	0.348073	0.492011	779	98559	158	265	295	63.8444	64.2946	0.00419132	64.3403	63	33	232	0
39	343793	1166	0.397782	0.243504	19	344959	34	6	5	1.27826	1.33212	0.0194996	1.33133	1	2	4	0
40	289489	3307	0.449058	0.240054	1668	292796	2779	468	487	99.1633	99.1168	-0.000420954	99.0982	88	69	399	0
41	521953	10042	0.19325	0.0716605	186	531995	1765	130	126	28.8145	28.3757	0.0112975	28.9205	23	27	103	0
42	13109	3594	0.209362	0.478353	1235	16703	323	1917	2046	433.692	435.954	0.000575975	435.079	384	255	1662	0
43	1011	53398	0.0473938	0.382534	131	54409	2410	115	116	24.2638	24.0405	0.00194358	24.1987	24	23	92	0
44	81500	13481	0.296244	0.0122677	392	94981	22	5	22	0.792271	1.71022	0.00232368	1.25637	18	1	4	0
45	213339	2053	0.0799146	0.342817	26	215392	380	11	9	1.48502	1.00423	0.015843	1.26312	5	7	4	0
46	2205	71867	0.384636	0.0945831	229	74072	10	13	23	2.76715	3.30551	0.00893746	3.06522	13	3	10	0
47	61034	94334	0.299819	0.46554	393	155368	969	249	261	59.4164	60.2027	0.00363975	60.03	44	32	217	0
48	386704	5256	0.21612	0.385515	69	391960	2544	14	16	3.98261	4.18512	0.00772079	4.11619	3	1	13	0
49	20907	30442	0.0163361	0.106241	60	51349	43	61	53	13.9053	11.36	0.110411	14.1762	21	29	32	0
50	1027039	1337	0.300983	0.0986667	2020	1028376	178	21	21	4.20966	4.04235	0.009813	4.16642	3	3	18	0
51	2944	34650	0.303127	0.243822	172	37594	12	39	73	8.58261	11.4858	0.0477467	10.5525	41	7	32	0
52	9323	95852	0.10393	0.161879	336	105175	155	164	182	38.5913	39.2438	0.0148064	39.5045	43	25	139	0
53	804608	407334	0.192973	0.190003	130	1211942	89	10	10	2.88502	2.9026	-0.0124267	2.85832	2	2	8	0
54	1113017	37412	0.256931	0.481248	17	1150429	447	0	0	0	0	0	0	0	0	0	0
55	1808575	25688	0.0408189	0.140814	28	1834263	180	2	1	0.365217	0.486993	0.0695548	0.458771	0	1	1	0
56	99321	104759	0.2619	0.13794	262	204080	25	6	13	1.30145	1.1833	0.0334459	1.28486	7	0	6	0
57	4859	94819	0.440564	0.0261164	155	99678	2335	835	862	191.514	194.379	0.00331903	193.596	142	115	720	0
58	40909	122824	0.0179096	0.0350882	475	163733	404	206	199	44.6386	43.9074	0.0116912	44.7946	33	40	166	0
59	205033	6130	0.482593	0.16017	11	211163	112	20	20	4.23961	5.06413	0.0447744	4.87406	6	6	14	0
60	72230	10493	0.0233566	0.165187	352	82723	68	192	222	50.3053	50.9564	0.0128293	51.2909	50	20	172	0
61	12375	26883	0.426549	0.0778131	10	39258	431	269	192	54.7546	47.9716	0.0460408	53.8073	18	95	174	0
62	3223252	1073	0.4656	0.157885	399	3224325	965	14	15	2.84155	3.43194	0.00535908	3.15517	2	1	13	0
63	1421	27240	0.308833	0.0967614	75	28661	456	623	597	139.348	138.814	0.00701539	140.062	87	113	510	0
64	1038	22677	0.237823	0.375632	68	23715	1275	252	233	52.4792	54.3019	0.00491481	53.6589	50	69	183	0
65	1618279	1065	0.447713	0.184087	48	1619344	1822	15	10	2.64444	2.35572	0.0056337	2.51349	2	7	8	0
66	1067	2952	0.400642	0.282679	362	4019	482	2964	3046	649.012	642.449	0.0027867	647.519	545	463	2501	0
67	176447	275298	0.0782275	0.421148	536	451745	10	21	44	6.45507	8.5729	0.033934	7.78711	24	1	20	0
68	35590	2143	0.408086	0.106961	650	37733	27	41	66	8.64155	10.0696	0.00193071	9.37706	33	8	33	0
69	54175	21308	0.241442	0.33927	12	75483	579	26	18	4.34106	4.06352	0.0744205	4.53823	5	13	13	0
70	259069	2122	0.364197	0.14387	545	261191	64	19	24	3.16425	3.04235	-0.00131688	3.09895	7	2	17	0
71	5214	1318	0.427474	0.044452	135	6532	383	1590	1678	363.351	364.394	0.0048678	365.655	350	262	1328	0
72	8444	301501	0.357813	0.201872	278	309945	27	8	9	1.88213	1.83545	0.0311167	1.91829	3	2	6	0
73	25715	24103	0.00970876	0.398554	23	49818	355	39	21	4.76908	3.66001	0.00915699	4.25037	6	24	15	0
74	9169	103388	0.140924	0.303843	13	112557	2231	17	13	1.50435	1.99214	0.0521305	1.84708	5	9	8	0
75	62647	397834	0.159653	0.35619	1804	460481	2834	280	306	65.115	65.8663	-0.000134874	65.4835	62	36	244	0
76	629623	72262	0.0941786	0.376355	2702	701885	194	123	143	27.6145	28.6249	0.00239503	28.1897	32	12	111	0
77	870989	281063	0.0516468	0.00953265	523	1152052	18	3	5	0.818357	0.805203	0.332175	1.21514	3	1	2	0
78	46814	89032	0.105218	0.437599	25	135846	17	6	7	1.1913	1.06715	0.108414	1.26537	3	2	4	0
79	1290952	72478	0.400925	0.00800672	796	1363430	576	12	18	2.84734	3.11131	-0.0028171	2.97151	7	1	11	0
80	1838111	23083	0.428057	0.0511185	57	1861194	2089	32	35	6.37295	6.50696	0.0289789	6.63268	8	5	27	0
81	26081	8437	0.407659	0.34828	95	34518	152	263	284	60.8937	61.5535	0.00937819	61.8051	67	46	217	0
82	4422	60026	0.150837	0.0721097	39	64448	13	9	19	2.70145	2.85602	0.0519291	2.93178	11	1	8	0
83	2490	34743	0.472277	0.132917	11	37233	69	85	73	20.0087	20.5747	0.0404899	21.1507	11	23	62	0
84	2499	443367	0.0535543	0.108534	55	445866	2589	21	16	3.61546	3.84936	0.0299427	3.84858	5	10	11	0
85	3229	13060	0.436728	0.245898	61	16289	177	528	550	117.559	120.559	0.00665686	119.865	111	89	439	0
86	2787024	2326	0.302822	0.479537	186	2789350	391	3	4	0.542995	0.482759	0.00147652	0.513493	1	0	3	0
87	4589286	238158	0.388899	0.472301	2826	4827444	1101	29	33	4.60097	4.78463	-0.00815439	4.65517	7	3	26	0
88	170424	209936	0.291073	0.292391	263	380360	923	93	90	18.913	19.5221	-0.00422558	19.1379	18	21	72	0
89	902526	18438	0.31585	0.182159	537	920964	968	58	58	12.1237	12.3581	0.00115623	12.2556	6	6	52	0
90	104826	4640	0.368789	0.428122	288	109466	728	282	307	67.2657	68.8149	-0.000268995	68.0255	60	35	247	0
91	1683	6211	0.440563	0.178536	563	7894	107	690	812	160.911	165.589	0.00553666	164.171	217	95	595	0
92	527863	4634	0.4944	0.179886	259	532497	38	5	6	1.58068	1.464	0.0177588	1.54948	2	1	4	0
93	4446	52901	0.174479	0.371395	254	57347	173	300	310	68.9362	68.735	0.0057383	69.2324	59	49	251	0
94	3492382	253381	0.337968	0.00860557	358	3745763	251	5	5	0.679227	0.601936	-0.0183655	0.628936	0	0	5	0
95	141860	52531	0.127391	0.124286	879	194391	17	15	25	4.75459	4.77193	0.0332749	4.92729	14	4	11	0
96	2120	101313	0.445933	0.209013	91	103433	735	210	207	48.3179	46.1591	0.00303617	47.3771	36	39	171	0
97	193401	401539	0.255707	0.419677	85	594940	15	3	4	1.06763	1.20932	0.0675604	1.22189	1	0	3	0
98	1323965	282910	0.396534	0.307245	2351	1606875	21	3	2	0.499517	0.349062	-0.00644067	0.421289	0	1	2	0
99	4256	283646	0.496122	0.244503	272	287902	166	36	36	8.09082	7.76286	0.00402135	7.95802	7	7	29	0
100	16259	7215	0.201027	0.23155	144	23474	2300	585	590	127.431	129.103	0.00536652	128.963	126	121	464	0
1	31147	4182	0.39469	0.223893	48	35329	15	38	50	8.13237	9.0242	0.0476347	9.01199	20	8	30	0
2	3042	281953	0.248464	0.26279	1191	284995	241	121	127	26.2164	26.458	0.00567011	26.488	29	23	98	0
3	1733135	232373	0.121868	0.192013	336	1965508	19	2	3	0.429952	0.577132	0.0336994	0.521739	1	0	2	0
4	6037	205972	0.120715	0.0147264	18	212009	13	6	7	1.52174	1.26618	0.0959495	1.53973	3	2	4	0
5	2047599	3574	0.028582	0.45259	531	2051173	85	13	16	2.89662	3.36419	0.0196931	3.1949	5	2	11	0
6	1957	35936	0.222414	0.329736	34	37893	732	126	100	23.0415	21.781	0.00977598	22.6289	16	42	84	0
7	760553	37572	0.320474	0.34134	975	798125	13	4	8	1.30048	1.74894	0.046837	1.60195	5	1	3	0
8	55759	9878	0.0586441	0.0682288	851	65637	491	670	737	161.782	162.843	0.00568448	163.243	151	84	586	0
9	196166	11636	0.353372	0.269816	1419	207802	70	44	44	8.5401	8.01089	0.0118683	8.37331	7	7	37	0
10	1023	171037	0.392724	0.0649543	966	172060	200	74	85	20.2937	20.9758	0.00781233	20.7991	22	11	63	0
11	765233	29964	0.133439	0.407124	395	795197	873	33	32	6.99807	6.52329	-0.00507016	6.72564	5	6	27	0
12	239302	23353	0.37971	0.0536393	705	262655	2054	405	405	90.7005	88.1313	0.000285439	89.4355	61	61	344	0
13	38346	159519	0.0752807	0.350899	188	197865	789	74	80	15.6966	15.5433	-0.000121538	15.6177	17	11	63	0
14	23913	1523	0.209783	0.463628	36	25436	26	108	110	26.1536	24.0339	0.0244085	25.7136	20	18	90	0
15	3984028	27234	0.154748	0.31529	44	4011262	119	0	0	0	0	0	0	0	0	0	0
16	33216	5416	0.41206	0.266835	1827	38632	1424	1758	1853	392.471	390.004	0.000880097	391.576	354	259	1499	0
17	8756	58929	0.109012	0.207745	25	67685	10	11	19	3.41256	3.71567	0.0273879	3.66567	8	0	11	0
18	3884149	30891	0.487691	0.389744	1778	3915040	534	18	19	5.41449	5.45554	-0.000473526	5.43253	3	2	16	0
19	110261	18662	0.258952	0.0774335	49	128923	80	34	37	6.39903	8.25348	0.0340046	7.5922	10	7	27	0
20	23832	23458	0.361508	0.366604	34	47290	832	102	89	17.2618	16.2492	0.00629874	16.8591	17	30	72	0
21	324311	461773	0.144501	0.171965	399	786084	654	36	38	6.88116	8.30006	0.000178521	7.5952	5	3	33	0
22	876889	231564	0.4204	0.185537	31	1108453	1059	9	11	2.49082	1.94797	0.0391724	2.30735	5	3	6	0
23	194746	271585	0.274941	0.132349	111	466331	1365	76	80	18.857	19.337	0.00239184	19.1439	15	11	65	0
24	1711	18050	0.404374	0.288144	575	19761	159	660	749	152.189	158.396	0.00577912	156.211	173	84	576	0
25	5066	13950	0.491443	0.240095	2734	19016	27	70	105	14.5043	15.4434	0.00263574	15.0157	51	16	54	0
26	6383	10515	0.407578	0.423475	67	16898	73	333	333	70.8406	71.4924	0.00855784	71.7826	56	56	277	0
27	1954	1530	0.00107692	0.355342	2879	3484	13	3103	4237	834.513	907.736	0.0484715	915.886	1376	242	2861	0
28	13187	1712	0.3311	0.470808	14	14899	926	105	73	17.5536	15.6007	0.00866556	16.7166	19	51	54	0
29	145541	362419	0.262429	0.121413	26	507960	12	1	2	0.321739	0.194797	0.0286123	0.265367	1	0	1	0
30	80555	6458	0.0860236	0.221025	97	87013	54	74	72	16.5961	15.4809	0.0233738	16.4183	17	19	55	0
31	540573	91682	0.436997	0.065058	74	632255	23	4	7	1.03478	1.13672	0.0359426	1.12669	3	0	4	0
32	117082	27337	0.119799	0.304134	56	144419	360	49	42	10.9208	10.1343	0.00118926	10.5382	4	11	38	0
33	2139076	2041	0.470364	0.282961	17	2141117	467	2	1	0.5343	0.290381	0.042692	0.429535	0	1	1	0
34	287806	252936	0.126037	0.270418	27	540742	503	6	4	1.31498	0.875378	0.0539619	1.15517	1	3	3	0
35	182151	21087	0.252322	0.34252	20	203238	28	12	14	2.73527	2.89534	0.00209208	2.82159	4	2	10	0
36	63319	29814	0.414477	0.196943	223	93133	79	85	96	18.8097	20.0393	0.0131661	19.6874	24	13	72	0
37	2023284	3215	0.0729356	0.0481389	337	2026499	95	8	7	1.257	1.01391	-0.00535505	1.12894	1	2	6	0
38	23713	74846	0.348073	0.492011	779	98559	158	294	302	67.7739	69.3714	0.000362375	68.6012	53	45	249	0
39	343793	1166	0.397782	0.243504	19	344959	34	8	7	2.27343	1.75439	0.0229035	2.05922	0	1	7	0
40	289489	3307	0.449058	0.240054	1668	292796	2779	426	457	86.9449	89.997	0.00200431	88.6559	95	64	362	0
41	521953	10042	0.19325	0.0716605	186	531995	1765	125	137	24.9797	24.1047	0.00751496	24.7256	34	22	103	0
42	13109	3594	0.209362	0.478353	1235	16703	323	1962	2115	436.2	441.737	0.00119639	439.507	418	265	1697	0
43	1011	53398	0.0473938	0.382534	131	54409	2410	103	101	22.5691	22.1742	0.0115515	22.6319	28	30	73	0
44	81500	13481	0.296244	0.0122677	392	94981	22	6	15	1.3372	1.82093	0.0750755	1.71064	11	2	4	0
45	213339	2053	0.0799146	0.342817	26	215392	380	14	9	2.28986	1.91349	-0.00817392	2.08396	2	7	7	0
46	2205	71867	0.384636	0.0945831	229	74072	10	12	28	2.53043	2.92498	0.110535	3.07046	19	3	9	0
47	61034	94334	0.299819	0.46554	393	155368	969	238	252	48.5101	48.4725	-0.00118086	48.434	51	37	201	0
48	386704	5256	0.21612	0.385515	69	391960	2544	20	20	4.15652	4.37508	0.00536073	4.28936	5	5	15	0
49	20907	30442	0.0163361	0.106241	60	51349	43	79	78	19.5932	18.1095	0.0839774	20.5682	22	23	56	0
50	1027039	1337	0.300983	0.0986667	2020	1028376	178	8	10	3.06473	3.04779	0.000489576	3.05772	2	0	8	0
51	2944	34650	0.303127	0.243822	172	37594	12	36	63	8.39324	10.1948	0.0264984	9.55397	33	6	30	0
52	9323	95852	0.10393	0.161879	336	105175	155	177	197	41.4889	42.5632	0.00459153	42.2226	43	23	154	0
53	804608	407334	0.192973	0.190003	130	1211942	89	15	15	3.33333	2.86509	0.00920469	3.12669	2	2	13	0
54	1113017	37412	0.256931	0.481248	17	1150429	447	0	0	0	0	0	0	0	0	0	0
55	1808575	25688	0.0408189	0.140814	28	1834263	180	4	3	0.678261	0.646703	0.0236475	0.678411	0	1	3	0
56	99321	104759	0.2619	0.13794	262	204080	25	9	10	2.1285	1.99819	0.0161075	2.0967	4	3	6	0
57	4859	94819	0.440564	0.0261164	155	99678	2335	813	838	186.695	185.277	0.00216123	186.385	157	132	681	0
